locus_tag	ftype	length_bp	gene	EC_number	COG	product
KNJFBCIG_05407	CDS	240				hypothetical protein
KNJFBCIG_05408	CDS	558	yxaF_3			putative HTH-type transcriptional regulator YxaF
KNJFBCIG_05409	CDS	597				hypothetical protein
KNJFBCIG_05410	CDS	933				hypothetical protein
KNJFBCIG_05411	CDS	867				hypothetical protein
KNJFBCIG_05412	CDS	1266	nicP_11			Porin-like protein NicP
KNJFBCIG_05413	CDS	1209	amtB_2			Ammonia channel
KNJFBCIG_05414	CDS	330	yqjD_2		COG4575	putative protein YqjD
KNJFBCIG_05415	CDS	381				hypothetical protein
KNJFBCIG_05416	CDS	324				hypothetical protein
KNJFBCIG_05417	CDS	1332	dgt_2	3.1.5.1	COG0232	Deoxyguanosinetriphosphate triphosphohydrolase
KNJFBCIG_05418	CDS	2226	bvgS_2	2.7.13.3		Virulence sensor protein BvgS
KNJFBCIG_05419	CDS	624	bvgA_2			Virulence factors putative positive transcription regulator BvgA
KNJFBCIG_05420	CDS	345			COG3171	putative protein
KNJFBCIG_05421	CDS	1431	dacB	3.4.16.4	COG2027	D-alanyl-D-alanine carboxypeptidase DacB
KNJFBCIG_05422	CDS	2178	rlmL_2		COG0116	Ribosomal RNA large subunit methyltransferase K/L
KNJFBCIG_05423	CDS	213	rmf			Ribosome modulation factor
KNJFBCIG_05424	CDS	1029	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
KNJFBCIG_05425	CDS	222				hypothetical protein
KNJFBCIG_05426	CDS	882				hypothetical protein
KNJFBCIG_05427	CDS	1002	rutD	3.5.1.-		Putative aminoacrylate hydrolase RutD
KNJFBCIG_05428	CDS	1905				hypothetical protein
KNJFBCIG_05429	CDS	477				hypothetical protein
KNJFBCIG_05430	CDS	459				hypothetical protein
KNJFBCIG_05431	CDS	231				hypothetical protein
KNJFBCIG_05432	CDS	1371				hypothetical protein
KNJFBCIG_05433	CDS	1524	mshA_4	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
KNJFBCIG_05434	CDS	990				hypothetical protein
KNJFBCIG_05435	CDS	1368				hypothetical protein
KNJFBCIG_05436	CDS	519				hypothetical protein
KNJFBCIG_05437	CDS	3582				hypothetical protein
KNJFBCIG_05438	CDS	2847				hypothetical protein
KNJFBCIG_05439	CDS	108				hypothetical protein
KNJFBCIG_05440	CDS	4863	gdhB	1.4.1.2	COG2902	NAD-specific glutamate dehydrogenase
KNJFBCIG_05441	CDS	771				hypothetical protein
KNJFBCIG_05442	CDS	981				hypothetical protein
KNJFBCIG_05443	CDS	939				hypothetical protein
KNJFBCIG_05444	CDS	495				hypothetical protein
KNJFBCIG_05445	CDS	1023				hypothetical protein
KNJFBCIG_05446	CDS	1761				hypothetical protein
KNJFBCIG_05447	CDS	1632				hypothetical protein
KNJFBCIG_05448	CDS	1080				hypothetical protein
KNJFBCIG_05449	CDS	672	mprA		COG0745	Response regulator MprA
KNJFBCIG_05450	CDS	1296	sasA_15	2.7.-.-		Adaptive-response sensory-kinase SasA
KNJFBCIG_05451	CDS	2382				hypothetical protein
KNJFBCIG_05452	CDS	1098	hcf136_1			Ycf48-like protein
KNJFBCIG_05453	CDS	1368				putative protein
KNJFBCIG_05454	CDS	1965				hypothetical protein
KNJFBCIG_05455	CDS	2658	pepN	3.4.11.2	COG0308	Aminopeptidase N
KNJFBCIG_05456	CDS	834				hypothetical protein
KNJFBCIG_05457	CDS	264				hypothetical protein
KNJFBCIG_05458	CDS	861	glpG	3.4.21.105	COG0705	Rhomboid protease GlpG
KNJFBCIG_05459	CDS	264				hypothetical protein
KNJFBCIG_05460	CDS	1317	proP_2			Proline/betaine transporter
KNJFBCIG_05461	CDS	405		3.1.2.-	COG1607	putative acyl-CoA thioester hydrolase
KNJFBCIG_05462	CDS	1686	betA_2	1.1.99.1	COG2303	Oxygen-dependent choline dehydrogenase
KNJFBCIG_05463	CDS	1473	betB_2	1.2.1.8	COG1012	NAD/NADP-dependent betaine aldehyde dehydrogenase
KNJFBCIG_05464	CDS	594	betI_3		COG1309	HTH-type transcriptional regulator BetI
KNJFBCIG_05465	CDS	1605	betT1		COG1292	Osmo-independent choline transporter BetT1
KNJFBCIG_05466	CDS	1179	btuD_4	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
KNJFBCIG_05467	CDS	840	opuAB_2		COG4176	Glycine betaine transport system permease protein OpuAB
KNJFBCIG_05468	CDS	939				hypothetical protein
KNJFBCIG_05469	CDS	1377	tdcG	4.3.1.17	COG1760	L-serine dehydratase TdcG
KNJFBCIG_05470	CDS	1104	cdhR_5		COG4977	HTH-type transcriptional regulator CdhR
KNJFBCIG_05471	CDS	249				hypothetical protein
KNJFBCIG_05472	CDS	894	cysL_3		COG0583	HTH-type transcriptional regulator CysL
KNJFBCIG_05473	CDS	1068				hypothetical protein
KNJFBCIG_05474	CDS	996	aes	3.1.1.-		Acetyl esterase
KNJFBCIG_05475	CDS	480	lcdH_1	1.1.1.108		L-carnitine dehydrogenase
KNJFBCIG_05476	CDS	966	lcdH_2	1.1.1.108	COG1250	L-carnitine dehydrogenase
KNJFBCIG_05477	CDS	885	kce	2.3.1.247	COG3246	3-keto-5-aminohexanoate cleavage enzyme
KNJFBCIG_05478	CDS	939				hypothetical protein
KNJFBCIG_05479	CDS	1011	cdhR_6		COG4977	HTH-type transcriptional regulator CdhR
KNJFBCIG_05480	CDS	1155	argE_2	3.5.1.16	COG0624	Acetylornithine deacetylase
KNJFBCIG_05481	CDS	675				hypothetical protein
KNJFBCIG_05482	CDS	423				hypothetical protein
KNJFBCIG_05483	CDS	1353				hypothetical protein
KNJFBCIG_05484	CDS	1476	ywiE_2	2.7.8.-	COG1502	putative cardiolipin synthase YwiE
KNJFBCIG_05485	CDS	471				hypothetical protein
KNJFBCIG_05486	CDS	978				hypothetical protein
KNJFBCIG_05487	CDS	531				hypothetical protein
KNJFBCIG_05488	CDS	2061	stcD	1.-.-.-		putative N-methylproline demethylase
KNJFBCIG_05489	CDS	1962				hypothetical protein
KNJFBCIG_05490	CDS	1233	fixB			Protein FixB
KNJFBCIG_05491	CDS	774				hypothetical protein
KNJFBCIG_05492	CDS	570				hypothetical protein
KNJFBCIG_05493	CDS	207				hypothetical protein
KNJFBCIG_05494	CDS	402				hypothetical protein
KNJFBCIG_05495	CDS	234				hypothetical protein
KNJFBCIG_05496	CDS	234				hypothetical protein
KNJFBCIG_05497	CDS	291				hypothetical protein
KNJFBCIG_05498	CDS	177				hypothetical protein
KNJFBCIG_05499	CDS	561				hypothetical protein
KNJFBCIG_05500	CDS	111				hypothetical protein
KNJFBCIG_05501	CDS	1290		1.14.13.239		Carnitine monooxygenase oxygenase subunit
KNJFBCIG_05502	CDS	1101	hcr	1.-.-.-	COG1018	NADH oxidoreductase HCR
KNJFBCIG_05503	CDS	2442				hypothetical protein
KNJFBCIG_05504	CDS	1041	ltaE_2	4.1.2.48		Low specificity L-threonine aldolase
KNJFBCIG_05505	CDS	642				hypothetical protein
KNJFBCIG_05506	CDS	681	yejB_2		COG4174	Inner membrane ABC transporter permease protein YejB
KNJFBCIG_05507	CDS	1017	yejE_2		COG4239	Inner membrane ABC transporter permease protein YejE
KNJFBCIG_05508	CDS	1611	yejF_2		COG4172	putative ABC transporter ATP-binding protein YejF
KNJFBCIG_05509	CDS	1182	iscS_2	2.8.1.7	COG1104	Cysteine desulfurase IscS
KNJFBCIG_05510	CDS	1224				hypothetical protein
KNJFBCIG_05511	CDS	1056	copB			Copper resistance protein B
KNJFBCIG_05512	CDS	1899	copA_5			Copper resistance protein A
KNJFBCIG_05513	CDS	639				hypothetical protein
KNJFBCIG_05514	CDS	669		3.1.3.-	COG0637	Phosphorylated carbohydrates phosphatase
KNJFBCIG_05515	CDS	1164	hcaT_2			putative 3-phenylpropionic acid transporter
KNJFBCIG_05516	CDS	1725	novN	2.1.3.12		Decarbamoylnovobiocin carbamoyltransferase
KNJFBCIG_05517	CDS	2643	btuB_10			Vitamin B12 transporter BtuB
KNJFBCIG_05518	CDS	2109	fusB		COG0480	Elongation factor G 2
KNJFBCIG_05519	CDS	2595				hypothetical protein
KNJFBCIG_05520	CDS	726				hypothetical protein
KNJFBCIG_05521	CDS	969	puuA_4	6.3.1.11	COG0174	Gamma-glutamylputrescine synthetase PuuA
KNJFBCIG_05522	CDS	1371	puuP_4		COG0531	Putrescine importer PuuP
KNJFBCIG_05523	CDS	1230	sstT		COG3633	Serine/threonine transporter SstT
KNJFBCIG_05524	CDS	903				hypothetical protein
KNJFBCIG_05525	CDS	1875				hypothetical protein
KNJFBCIG_05526	CDS	261	yidD			Putative membrane protein insertion efficiency factor
KNJFBCIG_05527	CDS	1356				hypothetical protein
KNJFBCIG_05528	CDS	933	rhaS_13			HTH-type transcriptional activator RhaS
KNJFBCIG_05529	CDS	297				hypothetical protein
KNJFBCIG_05530	CDS	1995				hypothetical protein
KNJFBCIG_05531	CDS	507	fecI_10		COG1595	putative RNA polymerase sigma factor FecI
KNJFBCIG_05532	CDS	954	fecR_7		COG3712	Protein FecR
KNJFBCIG_05533	CDS	471	cynS	4.2.1.104	COG1513	Cyanate hydratase
KNJFBCIG_05534	CDS	663	cynT_2	4.2.1.1	COG0288	Carbonic anhydrase 1
KNJFBCIG_05535	CDS	888	cynR_3			HTH-type transcriptional regulator CynR
KNJFBCIG_05536	CDS	1416	efpA			putative MFS-type transporter EfpA
KNJFBCIG_05537	CDS	903	pgrR_9			HTH-type transcriptional regulator PgrR
KNJFBCIG_05538	CDS	2958	btuB_11			Vitamin B12 transporter BtuB
KNJFBCIG_05539	CDS	1809				hypothetical protein
KNJFBCIG_05540	CDS	483				hypothetical protein
KNJFBCIG_05541	CDS	213				hypothetical protein
KNJFBCIG_05542	CDS	318				hypothetical protein
KNJFBCIG_05543	CDS	294				hypothetical protein
KNJFBCIG_05544	CDS	336				hypothetical protein
KNJFBCIG_05545	CDS	1959				hypothetical protein
KNJFBCIG_05546	CDS	420				hypothetical protein
KNJFBCIG_05547	CDS	945				hypothetical protein
KNJFBCIG_05548	CDS	363				hypothetical protein
KNJFBCIG_05549	CDS	1305	citN		COG2851	Citrate transporter
KNJFBCIG_05550	CDS	765				hypothetical protein
KNJFBCIG_05551	CDS	615	prfA_2			Peptide chain release factor 1
KNJFBCIG_05552	CDS	1140	rtcB_2	6.5.1.-	COG1690	RNA-splicing ligase RtcB
KNJFBCIG_05553	CDS	795				hypothetical protein
KNJFBCIG_05554	CDS	1749				hypothetical protein
KNJFBCIG_05555	CDS	1383				hypothetical protein
KNJFBCIG_05556	CDS	561	patZ	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase PatZ
KNJFBCIG_05557	CDS	1290	proP_3			Proline/betaine transporter
KNJFBCIG_05558	CDS	1041				hypothetical protein
KNJFBCIG_05559	CDS	1230				hypothetical protein
KNJFBCIG_05560	CDS	1335	gltP		COG1301	Proton/glutamate-aspartate symporter
KNJFBCIG_05561	CDS	468	ivy_2			Inhibitor of vertebrate lysozyme
KNJFBCIG_05562	CDS	162				hypothetical protein
KNJFBCIG_05563	CDS	1350	algB		COG2204	Alginate biosynthesis transcriptional regulatory protein AlgB
KNJFBCIG_05564	CDS	735	mdtB_2			Multidrug resistance protein MdtB
KNJFBCIG_05565	CDS	1950	mdtB_3			Multidrug resistance protein MdtB
KNJFBCIG_05566	CDS	690	czcR_4			Transcriptional activator protein CzcR
KNJFBCIG_05567	CDS	1416	czcS_3	2.7.13.3		Sensor protein CzcS
KNJFBCIG_05568	CDS	408	ybaN		COG2832	Inner membrane protein YbaN
KNJFBCIG_05569	CDS	588				hypothetical protein
KNJFBCIG_05570	CDS	1284				hypothetical protein
KNJFBCIG_05571	CDS	522				hypothetical protein
KNJFBCIG_05572	CDS	972	fliM		COG1868	Flagellar motor switch protein FliM
KNJFBCIG_05573	CDS	474	fliN		COG1886	Flagellar motor switch protein FliN
KNJFBCIG_05574	CDS	453				hypothetical protein
KNJFBCIG_05575	CDS	768	fliP		COG1338	Flagellar biosynthetic protein FliP
KNJFBCIG_05576	CDS	270	fliQ		COG1987	Flagellar biosynthetic protein FliQ
KNJFBCIG_05577	CDS	777	fliR		COG1684	Flagellar biosynthetic protein FliR
KNJFBCIG_05578	CDS	1137	flhB		COG1377	Flagellar biosynthetic protein FlhB
KNJFBCIG_05579	CDS	1269				hypothetical protein
KNJFBCIG_05580	CDS	1341				hypothetical protein
KNJFBCIG_05581	CDS	2124	flhA		COG1298	Flagellar biosynthesis protein FlhA
KNJFBCIG_05582	CDS	1287	flhF		COG1419	Flagellar biosynthesis protein FlhF
KNJFBCIG_05583	CDS	834	ylxH		COG0455	Flagellum site-determining protein YlxH
KNJFBCIG_05584	CDS	720	fliA		COG1191	RNA polymerase sigma factor FliA
KNJFBCIG_05585	CDS	375	cheY_2		COG0784	Chemotaxis protein CheY
KNJFBCIG_05586	CDS	789	cheZ	3.1.3.-	COG3143	Protein phosphatase CheZ
KNJFBCIG_05587	CDS	2262				hypothetical protein
KNJFBCIG_05588	CDS	1107	cheB1	3.1.1.61	COG2201	Protein-glutamate methylesterase/protein-glutamine glutaminase 1
KNJFBCIG_05589	CDS	741	pomA		COG1291	Chemotaxis protein PomA
KNJFBCIG_05590	CDS	891	pal_7			Peptidoglycan-associated lipoprotein
KNJFBCIG_05591	CDS	789	soj_5	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
KNJFBCIG_05592	CDS	525				hypothetical protein
KNJFBCIG_05593	CDS	1149				hypothetical protein
KNJFBCIG_05594	CDS	2463	fhuA_2		COG1629	Ferrichrome outer membrane transporter/phage receptor
KNJFBCIG_05595	CDS	999	fecR_8		COG3712	Protein FecR
KNJFBCIG_05596	CDS	519	fecI_11		COG1595	putative RNA polymerase sigma factor FecI
KNJFBCIG_05597	CDS	915	gbpR_3			HTH-type transcriptional regulator GbpR
KNJFBCIG_05598	CDS	1062	sdgD	1.13.11.4		Gentisate 1,2-dioxygenase
KNJFBCIG_05599	CDS	699	nagK	3.7.1.20		Fumarylpyruvate hydrolase
KNJFBCIG_05600	CDS	1347	pcaK_4		COG0477	4-hydroxybenzoate transporter PcaK
KNJFBCIG_05601	CDS	645	nagL_2	5.2.1.4		Maleylpyruvate isomerase
KNJFBCIG_05602	CDS	912				hypothetical protein
KNJFBCIG_05603	CDS	1335	pksS	1.14.-.-	COG2124	Polyketide biosynthesis cytochrome P450 PksS
KNJFBCIG_05604	CDS	771	dsbG		COG1651	Thiol:disulfide interchange protein DsbG
KNJFBCIG_05605	CDS	837	resA_2			Thiol-disulfide oxidoreductase ResA
KNJFBCIG_05606	CDS	1770	dsbD_2	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
KNJFBCIG_05607	CDS	681	qseB_2			Transcriptional regulatory protein QseB
KNJFBCIG_05608	CDS	1323	qseC_1	2.7.13.3		Sensor protein QseC
KNJFBCIG_05609	CDS	876	tsdA	1.8.2.2	COG3258	Thiosulfate dehydrogenase
KNJFBCIG_05610	CDS	654				Cytochrome c4
KNJFBCIG_05611	CDS	1002				hypothetical protein
KNJFBCIG_05612	CDS	615	comR_2			HTH-type transcriptional repressor ComR
KNJFBCIG_05613	CDS	120				hypothetical protein
KNJFBCIG_05614	CDS	195				hypothetical protein
KNJFBCIG_05615	CDS	273				hypothetical protein
KNJFBCIG_05616	CDS	765	nimR_9			HTH-type transcriptional regulator NimR
KNJFBCIG_05617	CDS	816				hypothetical protein
KNJFBCIG_05618	CDS	375				hypothetical protein
KNJFBCIG_05619	CDS	1152				hypothetical protein
KNJFBCIG_05620	CDS	1227	cvaA		COG0845	Colicin V secretion protein CvaA
KNJFBCIG_05621	CDS	2160	apxIB_2		COG2274	Toxin RTX-I translocation ATP-binding protein
KNJFBCIG_05622	CDS	582				hypothetical protein
KNJFBCIG_05623	CDS	249				hypothetical protein
KNJFBCIG_05624	CDS	1530	uacT_1		COG2233	Uric acid transporter UacT
KNJFBCIG_05625	CDS	1611	lap	3.4.11.1	COG2234	Aminopeptidase
KNJFBCIG_05626	CDS	1140	fadA_5	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
KNJFBCIG_05627	CDS	648				hypothetical protein
KNJFBCIG_05628	CDS	1014	bchI	6.6.1.1	COG1239	Magnesium-chelatase 38 kDa subunit
KNJFBCIG_05629	CDS	132				hypothetical protein
KNJFBCIG_05630	CDS	1095	aroF_2	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive
KNJFBCIG_05631	CDS	3747	cobN	6.6.1.2		Aerobic cobaltochelatase subunit CobN
KNJFBCIG_05632	CDS	1053	yjiA_2	3.6.-.-	COG0523	P-loop guanosine triphosphatase YjiA
KNJFBCIG_05633	CDS	183				hypothetical protein
KNJFBCIG_05634	CDS	702				hypothetical protein
KNJFBCIG_05635	CDS	429	cbiG	3.7.1.12	COG2073	Cobalt-precorrin-5A hydrolase
KNJFBCIG_05636	CDS	753	cobM	2.1.1.133	COG2875	Precorrin-4 C(11)-methyltransferase
KNJFBCIG_05637	CDS	948	lip3	3.1.1.3		Lipase 3
KNJFBCIG_05638	CDS	1197	fabV	1.3.1.9	COG3007	Enoyl-[acyl-carrier-protein] reductase [NADH]
KNJFBCIG_05639	CDS	930	etfA		COG2025	Electron transfer flavoprotein subunit alpha
KNJFBCIG_05640	CDS	750	etfB			Electron transfer flavoprotein subunit beta
KNJFBCIG_05641	CDS	1656		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
KNJFBCIG_05642	CDS	570				hypothetical protein
KNJFBCIG_05643	CDS	633				hypothetical protein
KNJFBCIG_05644	CDS	897				hypothetical protein
KNJFBCIG_05645	CDS	639				hypothetical protein
KNJFBCIG_05646	CDS	1134	sufS_2	2.8.1.7	COG0520	Cysteine desulfurase
KNJFBCIG_05647	CDS	777	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
KNJFBCIG_05648	CDS	357				hypothetical protein
KNJFBCIG_05649	CDS	987	holB	2.7.7.7	COG0470	DNA polymerase III subunit delta'
KNJFBCIG_05650	CDS	633	tmk	2.7.4.9	COG0125	Thymidylate kinase
KNJFBCIG_05651	CDS	1050	mltG	4.2.2.-	COG1559	Endolytic murein transglycosylase
KNJFBCIG_05652	CDS	816	pabC	4.1.3.38	COG0115	Aminodeoxychorismate lyase
KNJFBCIG_05653	CDS	1245	fabF_2	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
KNJFBCIG_05654	CDS	237	acpP_3			Acyl carrier protein
KNJFBCIG_05655	CDS	744	fabG_13	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
KNJFBCIG_05656	CDS	939	fabD_2	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
KNJFBCIG_05657	CDS	981	plsX	2.3.1.274	COG0416	Phosphate acyltransferase
KNJFBCIG_05658	CDS	183	rpmF		COG0333	50S ribosomal protein L32
KNJFBCIG_05659	CDS	537	yceD		COG1399	Large ribosomal RNA subunit accumulation protein YceD
KNJFBCIG_05660	CDS	579	yceF	3.6.1.-	COG0424	7-methyl-GTP pyrophosphatase
KNJFBCIG_05661	CDS	981				hypothetical protein
KNJFBCIG_05662	CDS	693	mupP_3	3.1.3.105	COG0546	N-acetylmuramic acid 6-phosphate phosphatase
KNJFBCIG_05663	CDS	957	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
KNJFBCIG_05664	CDS	747				hypothetical protein
KNJFBCIG_05665	CDS	756	ccmC		COG0755	Heme exporter protein C
KNJFBCIG_05666	CDS	177				hypothetical protein
KNJFBCIG_05667	CDS	489	ccmE		COG2332	Cytochrome c-type biogenesis protein CcmE
KNJFBCIG_05668	CDS	1974	ccmF		COG1138	Cytochrome c-type biogenesis protein CcmF
KNJFBCIG_05669	CDS	543	dsbE		COG0526	Thiol:disulfide interchange protein DsbE
KNJFBCIG_05670	CDS	468	ccmH		COG3088	Cytochrome c-type biogenesis protein CcmH
KNJFBCIG_05671	CDS	1224				hypothetical protein
KNJFBCIG_05672	CDS	417				hypothetical protein
KNJFBCIG_05673	CDS	807				hypothetical protein
KNJFBCIG_05674	CDS	1368	yhdG_2		COG0531	putative amino acid permease YhdG
KNJFBCIG_05675	CDS	1101		3.4.11.25		Beta-peptidyl aminopeptidase BapA
KNJFBCIG_05676	CDS	1416	glpK_3	2.7.1.30	COG0554	Glycerol kinase
KNJFBCIG_05677	CDS	1239				hypothetical protein
KNJFBCIG_05678	CDS	1410	lhgD_2	1.1.5.-		L-2-hydroxyglutarate dehydrogenase
KNJFBCIG_05679	CDS	777	csqR		COG1349	HTH-type transcriptional repressor CsqR
KNJFBCIG_05680	CDS	1236				hypothetical protein
KNJFBCIG_05681	CDS	357				hypothetical protein
KNJFBCIG_05682	CDS	999	sbp_2		COG1613	Sulfate-binding protein
KNJFBCIG_05683	CDS	1656				hypothetical protein
KNJFBCIG_05684	CDS	627				hypothetical protein
KNJFBCIG_05685	CDS	852				hypothetical protein
KNJFBCIG_05686	CDS	915			COG4413	Urea transporter
KNJFBCIG_05687	CDS	1434	ttuE	2.7.1.40		Pyruvate kinase
KNJFBCIG_05688	CDS	1266	ttuD	1.1.1.81		Putative hydroxypyruvate reductase
KNJFBCIG_05689	CDS	891	glxR_2	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
KNJFBCIG_05690	CDS	783	hyi	5.3.1.22	COG3622	Hydroxypyruvate isomerase
KNJFBCIG_05691	CDS	1776	gcl	4.1.1.47	COG3960	Glyoxylate carboligase
KNJFBCIG_05692	CDS	432				hypothetical protein
KNJFBCIG_05693	CDS	651	rutR_4		COG1309	HTH-type transcriptional regulator RutR
KNJFBCIG_05694	CDS	996	moaA_2	4.1.99.22		GTP 3',8-cyclase
KNJFBCIG_05695	CDS	330				hypothetical protein
KNJFBCIG_05696	CDS	1368	uacT_2		COG2233	Uric acid transporter UacT
KNJFBCIG_05697	CDS	261				hypothetical protein
KNJFBCIG_05698	CDS	1140				hypothetical protein
KNJFBCIG_05699	CDS	1710				hypothetical protein
KNJFBCIG_05700	CDS	2529				hypothetical protein
KNJFBCIG_05701	CDS	654	glyA_2	2.1.2.1	COG0112	Serine hydroxymethyltransferase
KNJFBCIG_05702	CDS	1377	sdaB	4.3.1.17	COG1760	L-serine dehydratase 2
KNJFBCIG_05703	CDS	621	gcvT_2	2.1.2.10	COG0404	Aminomethyltransferase
KNJFBCIG_05704	CDS	522	gcvT_3	2.1.2.10	COG0404	Aminomethyltransferase
KNJFBCIG_05705	CDS	705				hypothetical protein
KNJFBCIG_05706	CDS	972				hypothetical protein
KNJFBCIG_05707	CDS	2001				hypothetical protein
KNJFBCIG_05708	CDS	1032				hypothetical protein
KNJFBCIG_05709	CDS	1041				hypothetical protein
KNJFBCIG_05710	CDS	435				hypothetical protein
KNJFBCIG_05711	CDS	1983	cadA_2	3.6.3.3	COG2217	Cadmium, zinc and cobalt-transporting ATPase
KNJFBCIG_05712	CDS	546				hypothetical protein
KNJFBCIG_05713	CDS	270				putative protein
KNJFBCIG_05714	CDS	915	dmlR_25			HTH-type transcriptional regulator DmlR
KNJFBCIG_05715	CDS	2175	aaeB_6			p-hydroxybenzoic acid efflux pump subunit AaeB
KNJFBCIG_05716	CDS	210	aaeX_2			Protein AaeX
KNJFBCIG_05717	CDS	1005	aaeA_4		COG1566	p-hydroxybenzoic acid efflux pump subunit AaeA
KNJFBCIG_05718	CDS	246				hypothetical protein
KNJFBCIG_05719	CDS	915		2.7.4.1	COG2326	Polyphosphate:ADP phosphotransferase
KNJFBCIG_05720	CDS	468				hypothetical protein
KNJFBCIG_05721	CDS	564				hypothetical protein
KNJFBCIG_05722	CDS	765	lgrE_1	1.1.-.-		Linear gramicidin dehydrogenase LgrE
KNJFBCIG_05723	CDS	13029	lgrB_3			Linear gramicidin synthase subunit B
KNJFBCIG_05724	CDS	513				hypothetical protein
KNJFBCIG_05725	CDS	315				hypothetical protein
KNJFBCIG_05726	CDS	921				hypothetical protein
KNJFBCIG_05727	CDS	1419	oprD_9	3.4.21.-		Porin D
KNJFBCIG_05728	CDS	681	ycaC_3	4.-.-.-	COG1335	putative hydrolase YcaC
KNJFBCIG_05729	CDS	861				hypothetical protein
KNJFBCIG_05730	CDS	939	dmlR_26			HTH-type transcriptional regulator DmlR
KNJFBCIG_05731	CDS	1638	treA	3.2.1.28	COG1626	Periplasmic trehalase
KNJFBCIG_05732	CDS	426				hypothetical protein
KNJFBCIG_05733	CDS	1320				hypothetical protein
KNJFBCIG_05734	CDS	1410	dat	2.6.1.76	COG0160	Diaminobutyrate--2-oxoglutarate aminotransferase
KNJFBCIG_05735	CDS	219	mbtH		COG3251	Protein MbtH
KNJFBCIG_05736	CDS	765	lgrE_2	1.1.-.-		Linear gramicidin dehydrogenase LgrE
KNJFBCIG_05737	CDS	918				hypothetical protein
KNJFBCIG_05738	CDS	903	znuB_2		COG1108	High-affinity zinc uptake system membrane protein ZnuB
KNJFBCIG_05739	CDS	756	znuC_2	7.2.2.-	COG1121	Zinc import ATP-binding protein ZnuC
KNJFBCIG_05740	CDS	954	psaA		COG0803	Manganese ABC transporter substrate-binding lipoprotein
KNJFBCIG_05741	CDS	561				hypothetical protein
KNJFBCIG_05742	CDS	330				hypothetical protein
KNJFBCIG_05743	CDS	540				hypothetical protein
KNJFBCIG_05744	CDS	1212				hypothetical protein
KNJFBCIG_05745	CDS	501				hypothetical protein
KNJFBCIG_05746	CDS	123				hypothetical protein
KNJFBCIG_05747	CDS	516				hypothetical protein
KNJFBCIG_05748	CDS	1506	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
KNJFBCIG_05749	CDS	1212	metZ	2.5.1.-	COG0626	O-succinylhomoserine sulfhydrylase
KNJFBCIG_05750	CDS	768	pldh-t	1.1.1.107		Pyridoxal 4-dehydrogenase
KNJFBCIG_05751	CDS	1974	xcpQ		COG1450	Secretin XcpQ
KNJFBCIG_05752	CDS	657	xcpP_2			Type II secretion system protein N
KNJFBCIG_05753	CDS	1509	epsE		COG2804	Type II secretion system protein E
KNJFBCIG_05754	CDS	1218	epsF_2		COG1459	Type II secretion system protein F
KNJFBCIG_05755	CDS	429	xcpT_2		COG2165	Type II secretion system protein G
KNJFBCIG_05756	CDS	519	gspH		COG2165	Putative type II secretion system protein H
KNJFBCIG_05757	CDS	390	xcpV		COG2165	Type II secretion system protein I
KNJFBCIG_05758	CDS	714	xcpW		COG4795	Type II secretion system protein J
KNJFBCIG_05759	CDS	984	xcpX_1		COG3156	Type II secretion system protein K
KNJFBCIG_05760	CDS	1149	xcpY		COG3297	Type II secretion system protein L
KNJFBCIG_05761	CDS	525	epsM		COG3149	Type II secretion system protein M
KNJFBCIG_05762	tRNA	76				tRNA-Val(tac)
KNJFBCIG_05763	tRNA	77				tRNA-Asp(gtc)
KNJFBCIG_05764	tRNA	77				tRNA-Asp(gtc)
KNJFBCIG_05765	CDS	1038				putative HTH-type transcriptional regulator
KNJFBCIG_05766	CDS	1119				hypothetical protein
KNJFBCIG_05767	CDS	2040	fadH_3	1.3.1.34	COG0446	2,4-dienoyl-CoA reductase
